datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,average_volume,beta,book_value,calculated_asset_turnover,calculated_cashflow_to_debt,calculated_debt_to_assets,calculated_ebitda_margin,calculated_fcf_yield,calculated_net_margin,calculated_operating_margin,calculated_receivables_turnover,calculated_roa,calculated_roe,cash_per_share,current_ratio,day_high,day_low,debt_to_equity,dividend_frequency,dividend_rate,dividend_yield,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,enterprise_value,eps_forward,eps_ttm,ev_to_ebitda,ev_to_revenue,fifty_day_average,fifty_two_week_high,fifty_two_week_low,float_shares,forward_pe,free_cashflow,gross_margin,gross_profits,held_percent_insiders,held_percent_institutions,latest_dividend_amount,market_cap,net_income,net_income_margin,net_income_ttm,operating_cashflow,operating_margin,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,quarterly_accounts_payable,quarterly_accounts_receivable,quarterly_capital_expenditure,quarterly_change_in_receivables,quarterly_debt,quarterly_ebit,quarterly_ebitda,quarterly_eps,quarterly_financing_cashflow,quarterly_free_cashflow,quarterly_goodwill,quarterly_gross_profit,quarterly_investing_cashflow,quarterly_long_term_debt,quarterly_net_income,quarterly_operating_cashflow,quarterly_operating_expense,quarterly_operating_income,quarterly_research_development,quarterly_revenue,quarterly_selling_general_admin,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,total_cash,total_debt,total_revenue,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2023-01-03 00:00:00-05:00,2023-01-03,00:00:00,1672722000,122.14988002190493,125.68051385944831,121.61282541184728,124.05940246582031,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,124.05940246582031,124.05940246582031,82.38373686222923,0.0,0.0,0.0,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.021083883524425806,0.5909962228510256
2023-01-04 00:00:00-05:00,2023-01-04,00:00:00,1672808400,126.68499643310567,128.3458904758732,125.1633455139879,126.67505645751953,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,124.53497591885653,124.30851236979166,82.38373686222923,0.2086561588819933,0.04173123177639866,0.16692492710559464,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.021083883524425806,0.5909962228510256
2023-01-05 00:00:00-05:00,2023-01-05,00:00:00,1672894800,125.44180511993663,127.81877175155958,123.86048414076977,126.24739074707031,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,124.84632406944085,124.49316745334201,82.38373686222923,0.33563957530489574,0.10051290048209807,0.23512667482279767,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,-0.0033760846247787857,0.5909962228510256
2023-01-06 00:00:00-05:00,2023-01-06,00:00:00,1672981200,128.26631859778368,129.61889880968906,125.3523048808097,129.3105926513672,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,125.65800926615472,124.95196985315393,82.38373686222923,0.675661041217694,0.21554252862921727,0.4601185125884767,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.024263486842542648,0.5909962228510256
2023-01-09 00:00:00-05:00,2023-01-09,00:00:00,1673240400,130.44436168518448,132.22458831762557,128.5746145819801,128.76358032226562,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,126.22265854908397,125.31498037402172,82.38373686222923,0.8907234735433462,0.35057871761204307,0.5401447559313032,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,-0.004230220571151189,0.5909962228510256
2023-01-10 00:00:00-05:00,2023-01-10,00:00:00,1673326800,126.57558954488267,132.71193072520404,126.4562491417937,132.26438903808594,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,127.32115500162979,125.97682881821831,82.38373686222923,1.3283357784959264,0.5461301297888197,0.7822056487071067,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.02718787957789459,0.5909962228510256
2023-01-11 00:00:00-05:00,2023-01-11,00:00:00,1673413200,130.2454548583798,133.11968565975423,129.62882742026108,132.1649169921875,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,128.201838999913,126.56617054907251,82.38373686222923,1.6481216003273147,0.7665284238965187,0.881593176430796,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,-0.000752069749248907,0.5909962228510256
2023-01-12 00:00:00-05:00,2023-01-12,00:00:00,1673499600,132.7119483326621,136.92880500697495,131.0411065900665,135.964111328125,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,129.6131612414061,127.46121252802989,82.38373686222923,2.182953668727791,1.049813472862773,1.1331401958650178,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.028745861022725805,0.5909962228510256
2023-01-13 00:00:00-05:00,2023-01-13,00:00:00,1673586000,134.2335774129154,136.64037157911716,134.10428186321369,136.23260498046875,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,130.81669646669022,128.29658323778597,82.38373686222923,2.59852297471312,1.3595553732328425,1.2389676014802775,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,0.0019747391405058323,0.5909962228510256
2023-01-17 00:00:00-05:00,2023-01-17,00:00:00,1673931600,135.4369780497878,136.00387534462192,133.51751564910782,134.6214599609375,8862572,0.0,0.0,12978809,1.284,73.337,0.5959015265129286,1.8443021274483853,0.17938157606845037,0.5281183701010936,0.03051251979115979,0.3790858414234564,0.42176035404040096,9.679945863245852,0.24138393885254333,908613685.533905,27.932,2.662,716.6,701.41,26.763,1.5,2.1,0.29,25.3,0.365,0.346,25.6,87979999232,0.51644003,1771916361728,25.3,25.6,20.14,10.401,685.6444,747.9,442.65,2166696364,27.858103,36658999296,0.81767,139297996800,0.00068000006,0.79975,0.525,1772125028352,66635001856,66635001856,66635001856,96108003328,0.41487,0.0792,27.531641,9.610565,10.402237,0.39113998,7687000000.0,16994000000.0,-37256000000.0,-1485000000.0,49060000000.0,71378000000.0,86876000000.0,24.61,-40781000000.0,54072000000.0,20654000000.0,134340000000.0,-47150000000.0,28826000000.0,62360000000.0,91328000000.0,64960000000.0,69380000000.0,43873000000.0,164501000000.0,21087000000.0,276054000000.0,182637000000.0,93417000000.0,2.501,0.17879999,0.39835,0.161,67.349,2171150080,0.0126,31593706,30936920,0.0146,2.45,70229999616,49519001600,170359996416,623.68616,4.371019841453392,131.50847164746244,128.8989524495147,82.38373686222923,2.7659742758534094,1.6408391537569558,1.1251351220964536,152.11917320458073,136.50064811706542,120.88212302955012,97.71885223991373,90.50716777736419,-2.281147760086263,124.61817028162265,69.73561092861667,28.701409594986337,9.978831899969483,20383915.6,152.35416430538902,136.98349485861814,121.61282541184728,144.80889517340583,136.10266402087842,127.39643286835101,-0.011826427452974575,0.5909962228510256
